id,trial,response
32,5,50
32,10,98
32,13,96
32,8,99
32,18,3
32,22,14
32,9,98
32,21,4
32,14,95
32,26,9
32,30,97
32,15,93
32,20,5
32,24,12
32,19,3
32,12,96
32,29,95
32,6,68
32,4,85
32,3,15
32,23,7
32,2,8
32,1,5
32,11,91
32,25,8
32,17,0
32,28,94
32,27,51
32,16,3
33,0,98
33,0,99
33,14,99
33,28,98
33,10,98
33,11,99
33,20,1
33,1,27
33,2,0
33,3,2
33,18,1
33,24,3
33,25,1
33,27,0
33,16,1
33,9,100
33,23,1
33,8,99
33,19,1
33,22,1
33,29,100
33,17,1
33,26,0
33,4,73
33,6,69
33,15,99
33,5,69
33,21,2
33,7,99
33,13,100
33,30,95
33,12,85
34,0,100
34,4,100
34,1,1
34,7,100
34,14,100
34,12,100
34,5,100
34,21,0
34,10,100
34,2,0
34,15,100
34,28,100
34,13,100
34,19,0
34,25,0
34,23,0
34,3,0
34,9,100
34,26,0
34,6,100
34,8,100
34,27,0
34,24,100
34,30,100
34,20,0
34,11,100
34,18,0
34,29,100
34,17,0
34,22,0
34,16,0
35,0,93
35,0,95
35,5,57
35,10,82
35,2,23
35,25,13
35,12,99
35,30,97
35,3,10
35,9,98
35,16,2
35,18,0
35,15,98
35,24,4
35,17,1
35,4,56
35,14,97
35,23,2
35,29,97
35,8,98
35,6,55
35,20,1
35,11,93
35,27,39
35,21,4
35,28,98
35,26,20
35,19,3
35,1,6
35,22,3
35,7,98
35,13,97
36,0,99
36,0,99
36,2,3
36,3,1
36,23,0
36,1,1
36,12,99
36,9,99
36,15,99
36,30,100
36,19,1
36,7,99
36,27,1
36,6,90
36,10,94
36,28,87
36,18,1
36,4,82
36,8,98
36,14,99
36,11,99
36,26,1
36,24,1
36,5,82
36,29,99
36,22,1
36,13,99
36,17,1
36,25,1
36,21,0
36,16,1
36,20,0
37,0,100
37,20,0
37,25,43
37,13,100
37,11,96
37,18,0
37,29,100
37,4,61
37,23,0
37,12,100
37,19,0
37,7,100
37,17,0
37,9,99
37,8,100
37,15,100
37,24,0
37,28,100
37,2,0
37,6,67
37,16,1
37,26,21
37,1,1
37,5,71
37,22,0
37,27,21
37,10,100
37,30,100
37,14,100
37,21,0
37,3,0
38,0,93
38,0,89
38,14,99
38,1,18
38,23,2
38,25,1
38,28,78
38,5,65
38,10,55
38,7,98
38,9,96
38,2,18
38,18,1
38,11,86
38,3,5
38,13,99
38,16,1
38,6,50
38,22,3
38,15,94
38,21,1
38,17,2
38,27,25
38,12,94
38,20,7
38,8,99
38,4,59
38,26,17
38,29,72
38,19,1
38,30,87
38,24,1
39,0,100
39,0,98
39,14,98
39,25,2
39,8,99
39,2,3
39,5,51
39,4,58
39,24,1
39,12,98
39,23,0
39,9,100
39,26,0
39,20,0
39,30,86
39,11,100
39,17,0
39,6,61
39,29,87
39,19,0
39,10,100
39,1,2
39,21,0
39,3,0
39,22,1
39,15,99
39,28,99
39,18,1
39,27,28
39,7,100
39,13,99
39,16,28
40,0,99
40,0,100
40,0,99
40,0,99
40,0,99
40,4,99
40,17,0
40,5,99
40,14,99
40,13,100
40,9,99
40,8,100
40,27,1
40,2,1
40,19,1
40,23,0
40,25,1
40,7,100
40,15,98
40,11,99
40,1,1
40,10,98
40,12,99
40,24,2
40,20,1
40,21,0
40,28,99
40,18,1
40,30,98
40,29,99
40,22,1
40,3,2
40,16,0
40,26,0
40,6,98
41,0,98
41,0,100
41,9,98
41,10,100
41,30,100
41,28,100
41,16,2
41,20,1
41,8,100
41,2,100
41,15,100
41,14,100
41,27,2
41,22,2
41,17,1
41,24,2
41,26,0
41,5,50
41,11,50
41,29,100
41,12,100
41,21,2
41,7,100
41,4,53
41,3,0
41,25,4
41,1,19
41,13,100
41,18,0
41,6,98
41,23,3
41,19,4
42,0,99
42,28,100
42,9,100
42,11,100
42,27,15
42,23,0
42,13,100
42,21,0
42,6,65
42,10,100
42,25,23
42,26,19
42,15,100
42,17,0
42,16,5
42,3,0
42,20,0
42,30,100
42,19,0
42,7,100
42,22,0
42,14,100
42,1,0
42,12,100
42,24,0
42,29,100
42,2,0
42,4,68
42,8,100
42,5,76
42,18,0
43,0,96
43,2,4
43,27,0
43,16,0
43,15,100
43,1,4
43,26,0
43,7,96
43,5,77
43,19,0
43,13,100
43,9,63
43,22,0
43,4,89
43,14,100
43,24,0
43,29,94
43,18,0
43,25,0
43,23,0
43,17,0
43,20,0
43,6,78
43,3,0
43,21,0
43,30,100
43,12,97
43,11,100
43,10,96
43,8,96
43,28,100
44,0,50
44,0,99
44,4,99
44,9,99
44,5,98
44,8,99
44,13,99
44,15,98
44,26,1
44,6,98
44,11,98
44,10,99
44,1,0
44,19,2
44,14,98
44,23,1
44,18,2
44,24,1
44,28,99
44,29,97
44,7,98
44,21,2
44,30,98
44,16,3
44,22,1
44,2,1
44,3,1
44,12,98
44,25,1
44,20,0
44,17,0
44,27,1
45,0,99
45,2,0
45,19,0
45,9,99
45,13,99
45,10,72
45,24,1
45,25,1
45,29,99
45,16,1
45,21,1
45,27,1
45,23,0
45,5,67
45,22,1
45,20,1
45,4,98
45,12,100
45,1,0
45,26,0
45,8,99
45,14,99
45,6,99
45,7,99
45,3,0
45,30,99
45,17,0
45,11,99
45,18,0
45,15,99
45,28,94
46,0,100
46,26,0
46,23,1
46,20,0
46,6,99
46,4,99
46,28,98
46,21,1
46,27,1
46,11,100
46,17,0
46,19,0
46,1,1
46,16,0
46,14,99
46,12,98
46,30,99
46,29,77
46,13,99
46,3,0
46,15,99
46,8,99
46,7,99
46,2,1
46,24,2
46,18,1
46,5,51
46,10,97
46,9,98
46,22,1
46,25,0
47,0,99
47,0,99
47,18,0
47,8,97
47,17,0
47,7,98
47,29,100
47,2,0
47,23,1
47,19,0
47,28,98
47,30,99
47,25,50
47,27,50
47,14,99
47,6,50
47,11,98
47,10,98
47,9,98
47,3,1
47,20,1
47,26,50
47,13,100
47,22,2
47,21,3
47,16,19
47,5,51
47,1,0
47,24,0
47,15,100
47,12,99
47,4,66
48,0,83
48,0,91
48,0,90
48,3,7
48,22,0
48,11,91
48,24,0
48,4,100
48,9,100
48,25,0
48,14,100
48,13,100
48,17,0
48,15,100
48,28,100
48,19,0
48,8,100
48,16,0
48,21,0
48,12,100
48,5,100
48,23,0
48,30,100
48,18,0
48,20,0
48,6,100
48,7,100
48,1,28
48,29,100
48,27,0
48,2,0
48,26,0
48,10,100
49,0,99
49,0,99
49,22,5
49,12,99
49,21,1
49,2,3
49,9,99
49,11,99
49,16,1
49,24,1
49,3,1
49,19,1
49,25,8
49,20,1
49,18,1
49,8,100
49,14,99
49,27,0
49,28,100
49,6,99
49,5,99
49,4,99
49,7,99
49,29,94
49,30,99
49,1,4
49,17,0
49,26,1
49,13,98
49,23,1
49,15,98
49,10,98
50,0,81
50,0,80
50,9,91
50,16,0
50,7,88
50,12,94
50,20,8
50,6,69
50,4,81
50,25,16
50,28,73
50,10,81
50,1,31
50,29,79
50,30,95
50,15,99
50,17,4
50,13,95
50,19,0
50,8,69
50,24,6
50,27,26
50,22,5
50,14,92
50,18,6
50,21,1
50,11,99
50,3,2
50,5,67
50,23,1
50,26,10
50,2,0
